Table,State,Distt.,Area Name,Type,Age-group,Total,illiterate,literate
C2308,18,000,State - ASSAM,Total,50-54,550103,306858,243245
C2308,18,000,State - ASSAM,Total,55-59,398583,231980,166603
C2308,18,000,State - ASSAM,Total,60-64,381135,248318,132817
C2308,18,000,State - ASSAM,Total,65-69,249669,167648,82021
C2308,18,000,State - ASSAM,Total,70-74,188832,140393,48439
C2308,18,000,State - ASSAM,Total,75-79,87753,64146,23607
C2308,18,000,State - ASSAM,Total,80+,116338,87693,28645
C2308,18,000,State - ASSAM,Total,Age not stated,8930,4028,4902
C2308,18,000,State - ASSAM,Rural,All ages,13128045,6148802,6979243
C2308,18,000,State - ASSAM,Rural,0-6,2055737,2055737,0
C2308,18,000,State - ASSAM,Rural,7,326458,106477,219981
C2308,18,000,State - ASSAM,Rural,8,325265,69838,255427
C2308,18,000,State - ASSAM,Rural,9,284817,46135,238682
C2308,18,000,State - ASSAM,Rural,10,332108,52308,279800
C2308,18,000,State - ASSAM,Rural,11,281345,34684,246661
C2308,18,000,State - ASSAM,Rural,12,322447,39933,282514
C2308,18,000,State - ASSAM,Rural,13,288764,33251,255513
C2308,18,000,State - ASSAM,Rural,14,287338,34214,253124
C2308,18,000,State - ASSAM,Rural,15,282055,38889,243166
C2308,18,000,State - ASSAM,Rural,16,255417,37469,217948
C2308,18,000,State - ASSAM,Rural,17,207787,32333,175454
C2308,18,000,State - ASSAM,Rural,18,288071,60941,227130
C2308,18,000,State - ASSAM,Rural,19,242269,53026,189243
C2308,18,000,State - ASSAM,Rural,20-24,1274492,351112,923380
C2308,18,000,State - ASSAM,Rural,25-29,1203447,412493,790954
C2308,18,000,State - ASSAM,Rural,30-34,964890,380079,584811
C2308,18,000,State - ASSAM,Rural,35-39,917721,421633,496088
C2308,18,000,State - ASSAM,Rural,40-44,713502,380774,332728
C2308,18,000,State - ASSAM,Rural,45-49,617507,356225,261282
C2308,18,000,State - ASSAM,Rural,50-54,454998,284182,170816
C2308,18,000,State - ASSAM,Rural,55-59,331219,215454,115765
C2308,18,000,State - ASSAM,Rural,60-64,321702,229184,92518
C2308,18,000,State - ASSAM,Rural,65-69,210605,154101,56504
C2308,18,000,State - ASSAM,Rural,70-74,160721,128097,32624
C2308,18,000,State - ASSAM,Rural,75-79,72216,57730,14486
C2308,18,000,State - ASSAM,Rural,80+,97980,78889,19091
C2308,18,000,State - ASSAM,Rural,Age not stated,7167,3614,3553
C2308,18,000,State - ASSAM,Urban,All ages,2138088,507993,1630095
C2308,18,000,State - ASSAM,Urban,0-6,218908,218908,0
C2308,18,000,State - ASSAM,Urban,7,36109,6283,29826
C2308,18,000,State - ASSAM,Urban,8,34966,2848,32118
C2308,18,000,State - ASSAM,Urban,9,33644,2112,31532
C2308,18,000,State - ASSAM,Urban,10,38729,2645,36084
C2308,18,000,State - ASSAM,Urban,11,36684,1794,34890
C2308,18,000,State - ASSAM,Urban,12,38948,1908,37040
C2308,18,000,State - ASSAM,Urban,13,37310,1721,35589
C2308,18,000,State - ASSAM,Urban,14,38673,2008,36665
C2308,18,000,State - ASSAM,Urban,15,39031,2290,36741
C2308,18,000,State - ASSAM,Urban,16,38098,2232,35866
C2308,18,000,State - ASSAM,Urban,17,36231,2021,34210
C2308,18,000,State - ASSAM,Urban,18,43945,3349,40596
C2308,18,000,State - ASSAM,Urban,19,40188,2900,37288
C2308,18,000,State - ASSAM,Urban,20-24,219333,19646,199687
C2308,18,000,State - ASSAM,Urban,25-29,218658,24089,194569
C2308,18,000,State - ASSAM,Urban,30-34,190923,24632,166291
C2308,18,000,State - ASSAM,Urban,35-39,189073,30458,158615
C2308,18,000,State - ASSAM,Urban,40-44,152241,28757,123484
C2308,18,000,State - ASSAM,Urban,45-49,131661,27579,104082
C2308,18,000,State - ASSAM,Urban,50-54,95105,22676,72429
C2308,18,000,State - ASSAM,Urban,55-59,67364,16526,50838
C2308,18,000,State - ASSAM,Urban,60-64,59433,19134,40299
C2308,18,000,State - ASSAM,Urban,65-69,39064,13547,25517
C2308,18,000,State - ASSAM,Urban,70-74,28111,12296,15815
C2308,18,000,State - ASSAM,Urban,75-79,15537,6416,9121
C2308,18,000,State - ASSAM,Urban,80+,18358,8804,9554
C2308,18,000,State - ASSAM,Urban,Age not stated,1763,414,1349
C2308,19,000,State - WEST BENGAL,Total,All ages,44467088,16747617,27719471
C2308,19,000,State - WEST BENGAL,Total,0-6,5171070,5171070,0
C2308,19,000,State - WEST BENGAL,Total,7,816280,182341,633939
C2308,19,000,State - WEST BENGAL,Total,8,840173,99552,740621
C2308,19,000,State - WEST BENGAL,Total,9,792804,64365,728439
C2308,19,000,State - WEST BENGAL,Total,10,953312,82491,870821
C2308,19,000,State - WEST BENGAL,Total,11,826152,52537,773615
C2308,19,000,State - WEST BENGAL,Total,12,924494,63991,860503
C2308,19,000,State - WEST BENGAL,Total,13,872702,55198,817504
C2308,19,000,State - WEST BENGAL,Total,14,902357,64641,837716
C2308,19,000,State - WEST BENGAL,Total,15,896929,77991,818938
C2308,19,000,State - WEST BENGAL,Total,16,848673,81807,766866
C2308,19,000,State - WEST BENGAL,Total,17,746690,73609,673081
C2308,19,000,State - WEST BENGAL,Total,18,1017917,138358,879559
C2308,19,000,State - WEST BENGAL,Total,19,845497,115050,730447
C2308,19,000,State - WEST BENGAL,Total,20-24,4335692,798015,3537677
C2308,19,000,State - WEST BENGAL,Total,25-29,3953005,940757,3012248
C2308,19,000,State - WEST BENGAL,Total,30-34,3376931,958370,2418561
C2308,19,000,State - WEST BENGAL,Total,35-39,3489285,1224933,2264352
C2308,19,000,State - WEST BENGAL,Total,40-44,2933456,1209062,1724394
C2308,19,000,State - WEST BENGAL,Total,45-49,2521507,1119796,1401711
C2308,19,000,State - WEST BENGAL,Total,50-54,1940648,930413,1010235
C2308,19,000,State - WEST BENGAL,Total,55-59,1521747,779118,742629
C2308,19,000,State - WEST BENGAL,Total,60-64,1339053,793817,545236
C2308,19,000,State - WEST BENGAL,Total,65-69,991713,622469,369244
C2308,19,000,State - WEST BENGAL,Total,70-74,703726,472943,230783
C2308,19,000,State - WEST BENGAL,Total,75-79,379551,250566,128985
C2308,19,000,State - WEST BENGAL,Total,80+,477025,308625,168400
C2308,19,000,State - WEST BENGAL,Total,Age not stated,48699,15732,32967
C2308,19,000,State - WEST BENGAL,Rural,All ages,30338168,12972586,17365582
C2308,19,000,State - WEST BENGAL,Rural,0-6,3828055,3828055,0
C2308,19,000,State - WEST BENGAL,Rural,7,597034,143799,453235
C2308,19,000,State - WEST BENGAL,Rural,8,621022,78464,542558
C2308,19,000,State - WEST BENGAL,Rural,9,579953,49542,530411
C2308,19,000,State - WEST BENGAL,Rural,10,695439,62991,632448
C2308,19,000,State - WEST BENGAL,Rural,11,598559,39780,558779
C2308,19,000,State - WEST BENGAL,Rural,12,680337,49891,630446
C2308,19,000,State - WEST BENGAL,Rural,13,641374,42851,598523
C2308,19,000,State - WEST BENGAL,Rural,14,660357,50215,610142
C2308,19,000,State - WEST BENGAL,Rural,15,649449,60626,588823
C2308,19,000,State - WEST BENGAL,Rural,16,605728,63779,541949
C2308,19,000,State - WEST BENGAL,Rural,17,517485,56561,460924
C2308,19,000,State - WEST BENGAL,Rural,18,720556,108685,611871
C2308,19,000,State - WEST BENGAL,Rural,19,589873,90279,499594
C2308,19,000,State - WEST BENGAL,Rural,20-24,2980049,636232,2343817
C2308,19,000,State - WEST BENGAL,Rural,25-29,2631501,751078,1880423
C2308,19,000,State - WEST BENGAL,Rural,30-34,2197087,763956,1433131
C2308,19,000,State - WEST BENGAL,Rural,35-39,2290624,976940,1313684
C2308,19,000,State - WEST BENGAL,Rural,40-44,1924134,965791,958343
C2308,19,000,State - WEST BENGAL,Rural,45-49,1614943,883411,731532
C2308,19,000,State - WEST BENGAL,Rural,50-54,1224592,732016,492576
C2308,19,000,State - WEST BENGAL,Rural,55-59,962669,617050,345619
C2308,19,000,State - WEST BENGAL,Rural,60-64,864930,627839,237091
C2308,19,000,State - WEST BENGAL,Rural,65-69,654549,496597,157952
C2308,19,000,State - WEST BENGAL,Rural,70-74,455273,366572,88701
C2308,19,000,State - WEST BENGAL,Rural,75-79,238972,192924,46048
C2308,19,000,State - WEST BENGAL,Rural,80+,291610,226966,64644
C2308,19,000,State - WEST BENGAL,Rural,Age not stated,22014,9696,12318
C2308,19,000,State - WEST BENGAL,Urban,All ages,14128920,3775031,10353889
C2308,19,000,State - WEST BENGAL,Urban,0-6,1343015,1343015,0
C2308,19,000,State - WEST BENGAL,Urban,7,219246,38542,180704
C2308,19,000,State - WEST BENGAL,Urban,8,219151,21088,198063
C2308,19,000,State - WEST BENGAL,Urban,9,212851,14823,198028
C2308,19,000,State - WEST BENGAL,Urban,10,257873,19500,238373
C2308,19,000,State - WEST BENGAL,Urban,11,227593,12757,214836
C2308,19,000,State - WEST BENGAL,Urban,12,244157,14100,230057
C2308,19,000,State - WEST BENGAL,Urban,13,231328,12347,218981
C2308,19,000,State - WEST BENGAL,Urban,14,242000,14426,227574
C2308,19,000,State - WEST BENGAL,Urban,15,247480,17365,230115
C2308,19,000,State - WEST BENGAL,Urban,16,242945,18028,224917
C2308,19,000,State - WEST BENGAL,Urban,17,229205,17048,212157
C2308,19,000,State - WEST BENGAL,Urban,18,297361,29673,267688
C2308,19,000,State - WEST BENGAL,Urban,19,255624,24771,230853
C2308,19,000,State - WEST BENGAL,Urban,20-24,1355643,161783,1193860
C2308,19,000,State - WEST BENGAL,Urban,25-29,1321504,189679,1131825
C2308,19,000,State - WEST BENGAL,Urban,30-34,1179844,194414,985430
C2308,19,000,State - WEST BENGAL,Urban,35-39,1198661,247993,950668
C2308,19,000,State - WEST BENGAL,Urban,40-44,1009322,243271,766051
C2308,19,000,State - WEST BENGAL,Urban,45-49,906564,236385,670179
C2308,19,000,State - WEST BENGAL,Urban,50-54,716056,198397,517659
C2308,19,000,State - WEST BENGAL,Urban,55-59,559078,162068,397010
C2308,19,000,State - WEST BENGAL,Urban,60-64,474123,165978,308145
C2308,19,000,State - WEST BENGAL,Urban,65-69,337164,125872,211292
C2308,19,000,State - WEST BENGAL,Urban,70-74,248453,106371,142082
C2308,19,000,State - WEST BENGAL,Urban,75-79,140579,57642,82937
C2308,19,000,State - WEST BENGAL,Urban,80+,185415,81659,103756
C2308,19,000,State - WEST BENGAL,Urban,Age not stated,26685,6036,20649
C2308,20,000,State - JHARKHAND,Total,All ages,16057819,8612269,7445550
C2308,20,000,State - JHARKHAND,Total,0-6,2622348,2622348,0
C2308,20,000,State - JHARKHAND,Total,7,388551,127053,261498
C2308,20,000,State - JHARKHAND,Total,8,450379,87492,362887
C2308,20,000,State - JHARKHAND,Total,9,336431,47346,289085
C2308,20,000,State - JHARKHAND,Total,10,483063,65453,417610
C2308,20,000,State - JHARKHAND,Total,11,335816,34792,301024
C2308,20,000,State - JHARKHAND,Total,12,454181,51503,402678
C2308,20,000,State - JHARKHAND,Total,13,355848,36299,319549
C2308,20,000,State - JHARKHAND,Total,14,362861,42437,320424
C2308,20,000,State - JHARKHAND,Total,15,353636,53742,299894
C2308,20,000,State - JHARKHAND,Total,16,309714,51444,258270
C2308,20,000,State - JHARKHAND,Total,17,232394,41922,190472
C2308,20,000,State - JHARKHAND,Total,18,349269,94862,254407
C2308,20,000,State - JHARKHAND,Total,19,245368,68171,177197
C2308,20,000,State - JHARKHAND,Total,20-24,1396359,516675,879684
C2308,20,000,State - JHARKHAND,Total,25-29,1310325,596932,713393
C2308,20,000,State - JHARKHAND,Total,30-34,1141430,604019,537411
C2308,20,000,State - JHARKHAND,Total,35-39,1044089,621128,422961
C2308,20,000,State - JHARKHAND,Total,40-44,858085,561862,296223
C2308,20,000,State - JHARKHAND,Total,45-49,735128,511547,223581
C2308,20,000,State - JHARKHAND,Total,50-54,565499,407541,157958
C2308,20,000,State - JHARKHAND,Total,55-59,497630,377617,120013
C2308,20,000,State - JHARKHAND,Total,60-64,482917,389173,93744
C2308,20,000,State - JHARKHAND,Total,65-69,317545,263361,54184
C2308,20,000,State - JHARKHAND,Total,70-74,196230,166889,29341
C2308,20,000,State - JHARKHAND,Total,75-79,84412,70391,14021
C2308,20,000,State - JHARKHAND,Total,80+,93829,76182,17647
C2308,20,000,State - JHARKHAND,Total,Age not stated,54482,24088,30394
C2308,20,000,State - JHARKHAND,Rural,All ages,12278587,7318240,4960347
C2308,20,000,State - JHARKHAND,Rural,0-6,2136013,2136013,0
C2308,20,000,State - JHARKHAND,Rural,7,310940,109440,201500
C2308,20,000,State - JHARKHAND,Rural,8,368251,77378,290873
C2308,20,000,State - JHARKHAND,Rural,9,269135,41514,227621
C2308,20,000,State - JHARKHAND,Rural,10,391418,57382,334036
C2308,20,000,State - JHARKHAND,Rural,11,263230,30258,232972
C2308,20,000,State - JHARKHAND,Rural,12,364915,45640,319275
C2308,20,000,State - JHARKHAND,Rural,13,276473,31853,244620
C2308,20,000,State - JHARKHAND,Rural,14,279110,37018,242092
C2308,20,000,State - JHARKHAND,Rural,15,269010,47178,221832
C2308,20,000,State - JHARKHAND,Rural,16,226922,44910,182012
C2308,20,000,State - JHARKHAND,Rural,17,161796,36483,125313
C2308,20,000,State - JHARKHAND,Rural,18,257457,84227,173230
C2308,20,000,State - JHARKHAND,Rural,19,175861,60552,115309
C2308,20,000,State - JHARKHAND,Rural,20-24,1021175,459751,561424
C2308,20,000,State - JHARKHAND,Rural,25-29,965535,528014,437521
C2308,20,000,State - JHARKHAND,Rural,30-34,847978,530284,317694
C2308,20,000,State - JHARKHAND,Rural,35-39,770806,536209,234597
C2308,20,000,State - JHARKHAND,Rural,40-44,635768,481529,154239
C2308,20,000,State - JHARKHAND,Rural,45-49,541511,433840,107671
C2308,20,000,State - JHARKHAND,Rural,50-54,413692,342105,71587
C2308,20,000,State - JHARKHAND,Rural,55-59,376767,321172,55595
C2308,20,000,State - JHARKHAND,Rural,60-64,380411,335907,44504
C2308,20,000,State - JHARKHAND,Rural,65-69,255496,229621,25875
C2308,20,000,State - JHARKHAND,Rural,70-74,155920,143025,12895
C2308,20,000,State - JHARKHAND,Rural,75-79,65428,59803,5625
C2308,20,000,State - JHARKHAND,Rural,80+,70730,62397,8333
C2308,20,000,State - JHARKHAND,Rural,Age not stated,26839,14737,12102
C2308,20,000,State - JHARKHAND,Urban,All ages,3779232,1294029,2485203
C2308,20,000,State - JHARKHAND,Urban,0-6,486335,486335,0
C2308,20,000,State - JHARKHAND,Urban,7,77611,17613,59998
C2308,20,000,State - JHARKHAND,Urban,8,82128,10114,72014
C2308,20,000,State - JHARKHAND,Urban,9,67296,5832,61464
C2308,20,000,State - JHARKHAND,Urban,10,91645,8071,83574
C2308,20,000,State - JHARKHAND,Urban,11,72586,4534,68052
C2308,20,000,State - JHARKHAND,Urban,12,89266,5863,83403
C2308,20,000,State - JHARKHAND,Urban,13,79375,4446,74929
C2308,20,000,State - JHARKHAND,Urban,14,83751,5419,78332
C2308,20,000,State - JHARKHAND,Urban,15,84626,6564,78062
C2308,20,000,State - JHARKHAND,Urban,16,82792,6534,76258
C2308,20,000,State - JHARKHAND,Urban,17,70598,5439,65159
C2308,20,000,State - JHARKHAND,Urban,18,91812,10635,81177
C2308,20,000,State - JHARKHAND,Urban,19,69507,7619,61888
C2308,20,000,State - JHARKHAND,Urban,20-24,375184,56924,318260
C2308,20,000,State - JHARKHAND,Urban,25-29,344790,68918,275872
C2308,20,000,State - JHARKHAND,Urban,30-34,293452,73735,219717
C2308,20,000,State - JHARKHAND,Urban,35-39,273283,84919,188364
C2308,20,000,State - JHARKHAND,Urban,40-44,222317,80333,141984
C2308,20,000,State - JHARKHAND,Urban,45-49,193617,77707,115910
C2308,20,000,State - JHARKHAND,Urban,50-54,151807,65436,86371
C2308,20,000,State - JHARKHAND,Urban,55-59,120863,56445,64418
C2308,20,000,State - JHARKHAND,Urban,60-64,102506,53266,49240
C2308,20,000,State - JHARKHAND,Urban,65-69,62049,33740,28309
C2308,20,000,State - JHARKHAND,Urban,70-74,40310,23864,16446
C2308,20,000,State - JHARKHAND,Urban,75-79,18984,10588,8396
C2308,20,000,State - JHARKHAND,Urban,80+,23099,13785,9314
C2308,20,000,State - JHARKHAND,Urban,Age not stated,27643,9351,18292
C2308,21,000,State - ODISHA,Total,All ages,20762082,9109168,11652914
C2308,21,000,State - ODISHA,Total,0-6,2556697,2556697,0
C2308,21,000,State - ODISHA,Total,7,408833,123393,285440
C2308,21,000,State - ODISHA,Total,8,416854,67181,349673
C2308,21,000,State - ODISHA,Total,9,381947,40209,341738
C2308,21,000,State - ODISHA,Total,10,445392,51658,393734
C2308,21,000,State - ODISHA,Total,11,411221,32904,378317
C2308,21,000,State - ODISHA,Total,12,449696,42915,406781
C2308,21,000,State - ODISHA,Total,13,419236,35283,383953
C2308,21,000,State - ODISHA,Total,14,419545,39742,379803
C2308,21,000,State - ODISHA,Total,15,432703,55332,377371
C2308,21,000,State - ODISHA,Total,16,387017,53579,333438
C2308,21,000,State - ODISHA,Total,17,345307,48059,297248
C2308,21,000,State - ODISHA,Total,18,445918,84380,361538
C2308,21,000,State - ODISHA,Total,19,341769,60056,281713
C2308,21,000,State - ODISHA,Total,20-24,1912588,426938,1485650
C2308,21,000,State - ODISHA,Total,25-29,1801161,499028,1302133
C2308,21,000,State - ODISHA,Total,30-34,1560758,534843,1025915
C2308,21,000,State - ODISHA,Total,35-39,1522503,635844,886659
C2308,21,000,State - ODISHA,Total,40-44,1303554,633283,670271
C2308,21,000,State - ODISHA,Total,45-49,1121664,595554,526110
C2308,21,000,State - ODISHA,Total,50-54,890288,505139,385149
C2308,21,000,State - ODISHA,Total,55-59,739429,455414,284015
C2308,21,000,State - ODISHA,Total,60-64,736426,529140,207286
C2308,21,000,State - ODISHA,Total,65-69,491676,371747,119929
C2308,21,000,State - ODISHA,Total,70-74,387435,309012,78423
C2308,21,000,State - ODISHA,Total,75-79,181506,143535,37971
C2308,21,000,State - ODISHA,Total,80+,193135,153208,39927
C2308,21,000,State - ODISHA,Total,Age not stated,57824,25095,32729
C2308,21,000,State - ODISHA,Rural,All ages,17384359,8160996,9223363
C2308,21,000,State - ODISHA,Rural,0-6,2200038,2200038,0
C2308,21,000,State - ODISHA,Rural,7,350622,111707,238915
C2308,21,000,State - ODISHA,Rural,8,360011,61565,298446
C2308,21,000,State - ODISHA,Rural,9,329358,36713,292645
C2308,21,000,State - ODISHA,Rural,10,382754,46885,335869
C2308,21,000,State - ODISHA,Rural,11,351479,30016,321463
C2308,21,000,State - ODISHA,Rural,12,385207,39298,345909
C2308,21,000,State - ODISHA,Rural,13,357091,32296,324795
C2308,21,000,State - ODISHA,Rural,14,356322,36230,320092
C2308,21,000,State - ODISHA,Rural,15,366179,50920,315259
C2308,21,000,State - ODISHA,Rural,16,323950,49145,274805
C2308,21,000,State - ODISHA,Rural,17,285013,43854,241159
C2308,21,000,State - ODISHA,Rural,18,370555,77459,293096
C2308,21,000,State - ODISHA,Rural,19,277485,54770,222715
C2308,21,000,State - ODISHA,Rural,20-24,1565184,388909,1176275
C2308,21,000,State - ODISHA,Rural,25-29,1472606,453191,1019415
C2308,21,000,State - ODISHA,Rural,30-34,1272986,486876,786110
C2308,21,000,State - ODISHA,Rural,35-39,1244799,577885,666914
C2308,21,000,State - ODISHA,Rural,40-44,1069929,575744,494185
C2308,21,000,State - ODISHA,Rural,45-49,922862,540300,382562
C2308,21,000,State - ODISHA,Rural,50-54,739533,456923,282610
C2308,21,000,State - ODISHA,Rural,55-59,628219,416331,211888
C2308,21,000,State - ODISHA,Rural,60-64,638752,483758,154994
C2308,21,000,State - ODISHA,Rural,65-69,430391,341591,88800
C2308,21,000,State - ODISHA,Rural,70-74,337254,280403,56851
C2308,21,000,State - ODISHA,Rural,75-79,156525,130144,26381
C2308,21,000,State - ODISHA,Rural,80+,162515,135782,26733
C2308,21,000,State - ODISHA,Rural,Age not stated,46740,22263,24477
C2308,21,000,State - ODISHA,Urban,All ages,3377723,948172,2429551
C2308,21,000,State - ODISHA,Urban,0-6,356659,356659,0
C2308,21,000,State - ODISHA,Urban,7,58211,11686,46525
C2308,21,000,State - ODISHA,Urban,8,56843,5616,51227
C2308,21,000,State - ODISHA,Urban,9,52589,3496,49093
C2308,21,000,State - ODISHA,Urban,10,62638,4773,57865
C2308,21,000,State - ODISHA,Urban,11,59742,2888,56854
C2308,21,000,State - ODISHA,Urban,12,64489,3617,60872
C2308,21,000,State - ODISHA,Urban,13,62145,2987,59158
C2308,21,000,State - ODISHA,Urban,14,63223,3512,59711
C2308,21,000,State - ODISHA,Urban,15,66524,4412,62112
C2308,21,000,State - ODISHA,Urban,16,63067,4434,58633
C2308,21,000,State - ODISHA,Urban,17,60294,4205,56089
C2308,21,000,State - ODISHA,Urban,18,75363,6921,68442
C2308,21,000,State - ODISHA,Urban,19,64284,5286,58998
C2308,21,000,State - ODISHA,Urban,20-24,347404,38029,309375
C2308,21,000,State - ODISHA,Urban,25-29,328555,45837,282718
C2308,21,000,State - ODISHA,Urban,30-34,287772,47967,239805
C2308,21,000,State - ODISHA,Urban,35-39,277704,57959,219745
C2308,21,000,State - ODISHA,Urban,40-44,233625,57539,176086
C2308,21,000,State - ODISHA,Urban,45-49,198802,55254,143548
C2308,21,000,State - ODISHA,Urban,50-54,150755,48216,102539
C2308,21,000,State - ODISHA,Urban,55-59,111210,39083,72127
C2308,21,000,State - ODISHA,Urban,60-64,97674,45382,52292
C2308,21,000,State - ODISHA,Urban,65-69,61285,30156,31129
C2308,21,000,State - ODISHA,Urban,70-74,50181,28609,21572
C2308,21,000,State - ODISHA,Urban,75-79,24981,13391,11590
C2308,21,000,State - ODISHA,Urban,80+,30620,17426,13194
C2308,21,000,State - ODISHA,Urban,Age not stated,11084,2832,8252
C2308,22,000,State - CHHATTISGARH,Total,All ages,12712303,6140274,6572029
C2308,22,000,State - CHHATTISGARH,Total,0-6,1801754,1801754,0
C2308,22,000,State - CHHATTISGARH,Total,7,266429,85751,180678
C2308,22,000,State - CHHATTISGARH,Total,8,281478,41189,240289
C2308,22,000,State - CHHATTISGARH,Total,9,259113,22812,236301
C2308,22,000,State - CHHATTISGARH,Total,10,313874,28473,285401
C2308,22,000,State - CHHATTISGARH,Total,11,280204,16492,263712
C2308,22,000,State - CHHATTISGARH,Total,12,291195,22108,269087
C2308,22,000,State - CHHATTISGARH,Total,13,266666,18124,248542
C2308,22,000,State - CHHATTISGARH,Total,14,270889,21150,249739
C2308,22,000,State - CHHATTISGARH,Total,15,269780,29043,240737
C2308,22,000,State - CHHATTISGARH,Total,16,267711,29090,238621
C2308,22,000,State - CHHATTISGARH,Total,17,232412,25198,207214
C2308,22,000,State - CHHATTISGARH,Total,18,284871,44266,240605
C2308,22,000,State - CHHATTISGARH,Total,19,225617,34209,191408
C2308,22,000,State - CHHATTISGARH,Total,20-24,1196119,263214,932905
C2308,22,000,State - CHHATTISGARH,Total,25-29,1008062,315776,692286
C2308,22,000,State - CHHATTISGARH,Total,30-34,917035,387743,529292
C2308,22,000,State - CHHATTISGARH,Total,35-39,888149,475323,412826
C2308,22,000,State - CHHATTISGARH,Total,40-44,780151,488906,291245
C2308,22,000,State - CHHATTISGARH,Total,45-49,641400,436643,204757
C2308,22,000,State - CHHATTISGARH,Total,50-54,482621,343809,138812
C2308,22,000,State - CHHATTISGARH,Total,55-59,400015,301222,98793
C2308,22,000,State - CHHATTISGARH,Total,60-64,394786,319982,74804
C2308,22,000,State - CHHATTISGARH,Total,65-69,289474,244373,45101
C2308,22,000,State - CHHATTISGARH,Total,70-74,198751,173897,24854
C2308,22,000,State - CHHATTISGARH,Total,75-79,91033,79438,11595
C2308,22,000,State - CHHATTISGARH,Total,80+,101706,85478,16228
C2308,22,000,State - CHHATTISGARH,Total,Age not stated,11008,4811,6197
C2308,22,000,State - CHHATTISGARH,Rural,All ages,9810535,5204591,4605944
C2308,22,000,State - CHHATTISGARH,Rural,0-6,1445355,1445355,0
C2308,22,000,State - CHHATTISGARH,Rural,7,211449,73975,137474
C2308,22,000,State - CHHATTISGARH,Rural,8,227434,36740,190694
C2308,22,000,State - CHHATTISGARH,Rural,9,209295,20337,188958
C2308,22,000,State - CHHATTISGARH,Rural,10,253431,25224,228207
C2308,22,000,State - CHHATTISGARH,Rural,11,224521,14672,209849
C2308,22,000,State - CHHATTISGARH,Rural,12,233092,19936,213156
C2308,22,000,State - CHHATTISGARH,Rural,13,210672,16275,194397
C2308,22,000,State - CHHATTISGARH,Rural,14,212837,19005,193832
C2308,22,000,State - CHHATTISGARH,Rural,15,211394,26098,185296
C2308,22,000,State - CHHATTISGARH,Rural,16,209170,26234,182936
C2308,22,000,State - CHHATTISGARH,Rural,17,177796,22533,155263
C2308,22,000,State - CHHATTISGARH,Rural,18,220173,39908,180265
C2308,22,000,State - CHHATTISGARH,Rural,19,170184,30567,139617
C2308,22,000,State - CHHATTISGARH,Rural,20-24,888767,233364,655403
C2308,22,000,State - CHHATTISGARH,Rural,25-29,737655,276385,461270
C2308,22,000,State - CHHATTISGARH,Rural,30-34,683545,338754,344791
C2308,22,000,State - CHHATTISGARH,Rural,35-39,666074,411810,254264
C2308,22,000,State - CHHATTISGARH,Rural,40-44,588938,422281,166657
C2308,22,000,State - CHHATTISGARH,Rural,45-49,481879,373541,108338
C2308,22,000,State - CHHATTISGARH,Rural,50-54,364932,292625,72307
C2308,22,000,State - CHHATTISGARH,Rural,55-59,312099,259334,52765
C2308,22,000,State - CHHATTISGARH,Rural,60-64,314817,275605,39212
C2308,22,000,State - CHHATTISGARH,Rural,65-69,234210,211581,22629
C2308,22,000,State - CHHATTISGARH,Rural,70-74,160401,148864,11537
C2308,22,000,State - CHHATTISGARH,Rural,75-79,73190,68242,4948
C2308,22,000,State - CHHATTISGARH,Rural,80+,80480,71897,8583
C2308,22,000,State - CHHATTISGARH,Rural,Age not stated,6745,3449,3296
C2308,22,000,State - CHHATTISGARH,Urban,All ages,2901768,935683,1966085
C2308,22,000,State - CHHATTISGARH,Urban,0-6,356399,356399,0
C2308,22,000,State - CHHATTISGARH,Urban,7,54980,11776,43204
C2308,22,000,State - CHHATTISGARH,Urban,8,54044,4449,49595
C2308,22,000,State - CHHATTISGARH,Urban,9,49818,2475,47343
C2308,22,000,State - CHHATTISGARH,Urban,10,60443,3249,57194
C2308,22,000,State - CHHATTISGARH,Urban,11,55683,1820,53863
C2308,22,000,State - CHHATTISGARH,Urban,12,58103,2172,55931
C2308,22,000,State - CHHATTISGARH,Urban,13,55994,1849,54145
C2308,22,000,State - CHHATTISGARH,Urban,14,58052,2145,55907
C2308,22,000,State - CHHATTISGARH,Urban,15,58386,2945,55441
C2308,22,000,State - CHHATTISGARH,Urban,16,58541,2856,55685
C2308,22,000,State - CHHATTISGARH,Urban,17,54616,2665,51951
C2308,22,000,State - CHHATTISGARH,Urban,18,64698,4358,60340
C2308,22,000,State - CHHATTISGARH,Urban,19,55433,3642,51791
C2308,22,000,State - CHHATTISGARH,Urban,20-24,307352,29850,277502
C2308,22,000,State - CHHATTISGARH,Urban,25-29,270407,39391,231016
C2308,22,000,State - CHHATTISGARH,Urban,30-34,233490,48989,184501
C2308,22,000,State - CHHATTISGARH,Urban,35-39,222075,63513,158562
C2308,22,000,State - CHHATTISGARH,Urban,40-44,191213,66625,124588
C2308,22,000,State - CHHATTISGARH,Urban,45-49,159521,63102,96419
C2308,22,000,State - CHHATTISGARH,Urban,50-54,117689,51184,66505
C2308,22,000,State - CHHATTISGARH,Urban,55-59,87916,41888,46028
C2308,22,000,State - CHHATTISGARH,Urban,60-64,79969,44377,35592
C2308,22,000,State - CHHATTISGARH,Urban,65-69,55264,32792,22472
